ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
191314,MADISON PARISH HOSPITAL,LA,TALLULAH,https://www.madisonparishhospital.com/,https://www.madisonparishhospital.com/patients-visitors/patient-information/price-transparency,https://www.madisonparishhospital.com/Content/Uploads/Madison%20Parish%20Hospital/files/Chargemaster%202022.xlsx
10016F,US NAVEL HOSP,FL,ORLANDO,https://pensacola.tricare.mil/,,
150002,METHODIST HOSPITALS INC,IN,GARY,https://methodisthospitals.org/locations/,https://methodisthospitals.org/insurance-financial-info/methodist-hospitals-price-transparency/,https://methodisthospitals.org/wp-content/uploads/2022/03/350868133_TheMethodistHospitals_Standardcharges.xlsx
050270,SCRIPPS MERCY HOSPITAL - CHULA VISTA,CA,CHULA VISTA,https://www.scripps.org/,https://www.scripps.org/patients-and-visitors/billing/price-transparency,https://apps.scripps.org/pricetransparency/951684089_ScrippsMercyHospitalChulaVista_standardcharges.csv
04013F,US AIR FORCE DISPENSARY,AR,LITTLE ROCK,,,
054053,DEL AMO HOSPITAL,CA,TORRANCE,https://delamobehavioralhealth.com/,https://delamobehavioralhealth.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/232646424-del-amo-standard_charges.csv
113035,REHABILITATION HOSPITAL OF HENRY,GA,MCDONOUGH,https://encompasshealth.com/,https://encompasshealth.com/locations/henryrehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/82-3168689_rehabilitation-hospital-of-henry_standardcharges.csv
170105,MCPHERSON HOSPITAL INC,KS,MCPHERSON,https://mcphersoncenterforhealth.org/,https://mcphersoncenterforhealth.org/patient-liability-estimator1a,https://mcphersoncenterforhealth.org/sites/default/files/PRICE%20LIST.csv
230096,STURGIS HOSPITAL,MI,STURGIS,https://sturgishospital.com/,https://sturgishospital.com/hospital-pricing/,https://sturgishospital.com/wp-content/uploads/2021/01/Chargemaster.csv
191315,HARDTNER MEDICAL CENTER,LA,OLLA,https://www.hardtnermedical.com/,https://www.hardtnermedical.com/price-transparency/,https://www.hardtnermedical.com/wp-content/uploads/2022/06/Hardtner_Medical_Center_Standard_Charges-1.csv
251317,SIMPSON GENERAL HOSPITAL CAH,MS,MENDENHALL,https://simpsongeneral.com/,https://apps.para-hcfs.com/PTT/FinalLinks/Simpson_V3.aspx,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSGHMENDENHALLMS&type=CDMWithoutLabel
150004,FRANCISCAN HEALTH HAMMOND,IN,HAMMOND,https://www.franciscanhealth.org/,https://www.franciscanhealth.org/patient-resources/price-quotes-and-charges,https://media.franciscanhealth.org/-/patient-resources/standard-charges/351835133_franciscan-health-hammond_standardcharges.csv
100173,ADVENTHEALTH TAMPA,FL,TAMPA,https://www.adventhealth.com/,https://www.adventhealth.com/pricelist,https://www.adventhealth.com/sites/default/files/CDM/2022/591113901_AdventHealthTampa_standardcharges.json
040147,ARKANSAS SURGICAL HOSPITAL,AR,NO LITTLE ROCK,https://www.arksurgicalhospital.com/,https://clariti-health.com/csp/clariti/QuotableService.csp?orgKey=9534EB,https://clariti-health.com/csp/clariti/machinereadable/710858717_Arkansas%20Surgical%20Hospital_standardcharges.csv
050272,REDLANDS COMMUNITY HOSPITAL,CA,REDLANDS,https://www.redlandshospital.org/,https://www.redlandshospital.org/patient-visitors/for-patients/insurance-billing/pricing-transparency-charge-description-master/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbRedlands&type=CDMWithoutLabel
113300,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,GA,ATLANTA,https://www.choa.org/,https://www.choa.org/patients/bills-and-insurance,https://choaassets.choa.org/images/files/58-0572412_Children%E2%80%99s_at_Egleston_standardcharges.xlsx
054055,COLLEGE HOSPITAL,CA,CERRITOS,https://chc.la/,https://chc.la/ch-cerritos/,https://chc.la/2018-2020_Price_Transparency_Data_Clean_003.xlsx
230097,MUNSON MEDICAL CENTER,MI,TRAVERSE CITY,https://www.munsonhealthcare.org/,https://www.munsonhealthcare.org/patients-visitors/munson-healthcare-chargemaster-information,https://search.hospitalpriceindex.com/hpi2/hospital/Munson%20Medical%20Center/8137
170109,MIAMI COUNTY MEDICAL CENTER,KS,PAOLA,https://www.olathehealth.org/,https://www.olathehealth.org/patients-and-visitors/billing-and-insurance-information/,https://www.olathehealth.org/wp-content/uploads/2022/05/48-1155548_Miami-County-Medical-Center-Inc_standardcharges.zip
251318,NORTH SUNFLOWER MEDICAL CENTER CAH,MS,RULEVILLE,https://northsunflower.com/,https://northsunflower.com/patients-rights-responsibilities/pricing-transparency,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbNorthSunflowerMS&type=CDMWithoutLabel
191316,POINTE COUPEE GENERAL HOSPITAL,LA,NEW ROADS,https://pcgh.org/,https://www.mrhme.org/patient-resources/hospital-pricing/,https://www.mrhme.org/wp-content/uploads/2022/09/01-0223482_millinocketregionalhospital_standardcharges-070122.csv
100175,DESOTO MEMORIAL HOSPITAL,FL,ARCADIA,https://www.dmh.org/,https://www.dmh.org/chargemaster,https://7806ce04-447b-4c81-906f-b96067a437e0.filesusr.com/ugd/753cbe_0fa2bc235aed4fafb6ed829b5b2b7036.csv
150005,HENDRICKS REGIONAL HEALTH,IN,DANVILLE,https://www.hendricks.org/danville-campus,https://www.hendricks.org/about/pricing,https://www.hendricks.org/upload/docs/Billing/2022/351361243_%20Hendricks%20Regional%20Health_Standard%20Charges.csv
050276,CONTRA COSTA REGIONAL MEDICAL CENTER,CA,MARTINEZ,https://cchealth.org/,https://cchealth.org/medicalcenter/pdf/Common-Charges.pdf,https://cchealth.org/medicalcenter/pdf/Standard-Charges.xlsx
040152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,AR,FAYETTEVILLE,https://www.northwesthealth.com/,https://www.northwesthealth.com/pricing-information,https://www.northwesthealth.com/Uploads/Public/Documents/charge-masters/811156570_NW%20Physicians%20Specialty_standardcharges.csv
054069,AURORA CHARTER OAK,CA,COVINA,https://www.charteroakhospital.com/,https://www.charteroakhospital.com/resources/charter-oak-links-to-resoruces,https://www.charteroakhospital.com/sites/default/files/943369427_AuroraCharterOakHospital_StandardCharges_0.csv
113301,CHILDREN'S HEALTHCARE OF ATLANTA AT SCOTTISH RITE,GA,ATLANTA,https://www.choa.org/,https://www.choa.org/patients/bills-and-insurance,https://choaassets.choa.org/images/files/58-0572465_Children%E2%80%99s_at_Scottish_Rite_standardcharges.xlsx
170110,BOB WILSON MEMORIAL HOSPITAL,KS,ULYSSES,https://www.centura.org/,https://www.centura.org/patient-tools/pricing/costs-common-procedures,https://search.hospitalpriceindex.com/hpi2/hospital/Bob%20Wilson%20Memorial%20Grant%20County%20Hospital/8265
230099,PROMEDICA MONROE REGIONAL HOSPITAL,MI,MONROE,https://www.promedica.org/,https://www.promedica.org/pay-my-bill/price-estimates-by-location,https://search.hospitalpriceindex.com/hpi2/allServices/MonroeRegionalHospital/8282/all
251319,HOLMES COUNTY HOSPITAL AND CLINICS,MS,LEXINGTON,,,
100176,PALM BEACH GARDENS MEDICAL CENTER,FL,PALM BEACH GARDENS,https://www.pbgmc.com/,https://www.pbgmc.com/hospitalpricinginfo,https://www.pbgmc.com/docs/global/standard-charges/591223933_palmbeachgardensmedicalcenter_standardcharges.json
191317,JACKSON PARISH HOSPITAL,LA,JONESBORO,https://jacksonparishhospital.com/,https://jacksonparishhospital.com/hospital-standard-charges/,https://doc-04-78-docs.googleusercontent.com/docs/securesc/gh1jrea7ptbq4ni5ou3reedf45ghgd19/qpodm3ghrgsc7iahjp5g3oimn6g195qc/1669311750000/14006090716705172771/01705918474014004343/1MnhriGWlUVFnGtn3ahKCaa-pnlPWCarQ?e=download&ax=AEKYgyQnFQWjYZ0dGT8_pqf1-ZCM0UImoTmBezCqSfCyZ144t6ySpT-zuZ6jFIQ9hZpqxyBokd0xnTyEDNfIIKZD0BRgLKgwn6Lhp7NUIu6Qj7SBDnoFeX7BMbt3cg1P7FHcK1LORyvq0NJoBmv8-euRJfAZKrJhAv9qAqXX34Qa5kp1Zf5mvQD9Go9Ogcr1aR9ruvqXmPfwL3dfavcuSlg9Xg9-kxajvP5TosDKxI_zSO2RaOmpr8wh9FWWluBIheSgOcAosoxsMMt960ituiAZku9sKMPVIAgsz55zG6lPPNe6D3RYNoEFnb5WFew4Pj4F7G_Fs6IXwxgT5ZFFNba4gvAmymFi55LT7Z3R5aLvkclN9bNLj8V8jonCMtwDUaKJRFACO5NGAtQjOWS9StGfP7-dGLHH5gHmQ9Ax36a8IBzqdhWAVWocbzcl0R-MvJ5JxEfhTCqKPbQnbDXoLm7gwJh3WR7gZ8Hv3eaw3UjA7xFoScOsLlbzF5AgEpDFViWiR0FNn6kI-JCHoUKPdA90xPA-LuOIEDSG8EbBi_PDSFYHNdok7aeNBoPrkiLFD9LzZeWs5Sg3IFKYxuctZA3tZFf77RHxMbVJyVbGHOlK0Y4eciwzh56lVRwRIYu5cywsGwMpqG_hNVzex08w6gcAqKq18uYWIgfn3JUhIfWwbmtbSv0Al_WJCgSJVuQQEM8tCrkQ8t7TsrsbRfwzSaiJJSMzZ40-eGU6SYoN-aRNw9n1RPOcscxc_wo0_DIDvKzQh_uBQki_ab3v2F49h09nBKb9NFoK6YYIXF0_IH-NGNtGxk9QQK7IKfVBCVZKJDWP1LolmJWU6xFUU1b10xJ5p_qBvmaXaHPHu9Bap1xrJkF_ZYKLjvD6YAgoO_HMbV4OwtxSMuELFVy5YdF-t9wnliEqn5EJntFOaqSi_Ijw&uuid=08db4aac-03f6-4832-81db-4b37ace36d73&authuser=0
150006,NORTHWEST HEALTH-LA PORTE,IN,LA PORTE,https://www.nwhealthlaporte.com/,https://www.nwhealthlaporte.com/pricing-information,https://www.nwhealthlaporte.com/Uploads/Public/Documents/charge-masters/810722737_LaPorte_standardcharges.csv
050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,CA,MISSION HILLS,https://www.providence.org/,https://www.providence.org/obp/pricing-transparency,https://www.providence.org/external/95-4582647_providence-holy-cross-medical-center_standardcharges_nc.json
054074,ADVENTIST HEALTH VALLEJO,CA,VALLEJO,https://www.adventisthealth.org/,https://www.adventisthealth.org/patient-resources/financial-services/healthcare-costs-and-charges/cost-estimator-tool/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbAHSHSAINTHELENACA&type=CDMWithoutLabel
040153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,AR,HOPE,https://www.wadleyhealthathope.org/,https://www.wadleyhealthathope.org/pricing-transparency,https://content.steward.org/sites/default/files/2022-09/201249189_WadleyRegionalMedicalCenteratHope_standardcharges_0_0.csv
170120,LABETTE HEALTH,KS,PARSONS,https://www.labettehealth.com/,https://www.labettehealth.com/patients-visitors/financial-services/pricing-and-charging/,https://www.labettehealth.com/media/2417/labette-healths-standard-charges.csv
114004,SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,GA,LAWRENCEVILLE,https://summitridgehospital.net/,https://summitridgehospital.net/standard-services/,https://uhsfilecdn.eskycity.net/bh/262203865-summitridge-standard_charges.csv
251320,CLAIBORNE COUNTY HOSPITAL,MS,PORT GIBSON,https://www.ccmcms.us/,,
23009F,ALEDA E LUTZ VA MEDICAL CENTER,MI,SAGINAW,https://www.va.gov/saginaw-health-care/,,
191318,TRINITY MEDICAL,LA,FERRIDAY,https://www.trinitymed.com/,https://www.trinitymed.com/pricing-transparency,https://www.trinitymed.com/siteuploads/editorimg/file/PLE%20Pricelist%2002_23_22.xlsx
100177,CAPE CANAVERAL HOSPITAL,FL,COCOA BEACH,https://hf.org/,,
050279,HI-DESERT MEDICAL CENTER,CA,JOSHUA TREE,https://www.desertcarenetwork.com/,https://www.desertcarenetwork.com/patients/pricing-info-estimates/hospital-pricing-information,https://www.desertcarenetwork.com/docs/global/standard-charges/473550779_hi-desertmedicalcenter_standardcharges.json
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,IN,KOKOMO,https://www.ecommunity.com/,https://www.ecommunity.com/central-pricing-office/list-of-standard-charges,https://search.hospitalpriceindex.com/hpi2/hospital/Community%20Howard%20Regional%20Health/8127
040154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,AR,CONWAY,https://www.baptist-health.com/,https://www.baptist-health.com/hospital-charges-and-negotiated-rates/,https://bhco.wpenginepowered.com/wp-content/uploads/2022/03/461629800_BHMC-CONWAY_StandardCharges.xlsx
054075,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,CA,LA MESA,https://apibhs.com/,https://apibhs.com/client-forms,https://apibhs.com/website-compliance/Alvarado-Parkway-Institute_standardcharges.xml
114008,COASTAL HARBOR TREATMENT CENTER,GA,SAVANNAH,https://coastalharbor.com/,https://coastalharbor.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/200931196-coastal-bh-harbor-standard_charges.csv
170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",KS,WICHITA,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/481172106_ascension-via-christi-st-francis-_standardcharges.xlsx
230100,ASCENSION ST JOSEPH HOSPITAL,MI,TAWAS CITY,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381443395_ascension-st-joseph-hospital_standardcharges.xlsx
251322,LAIRD HOSPITAL INC,MS,UNION,https://www.ochsnerrush.org/,https://www.ochsnerrush.org/patients-visitors/hospital-pricing-transparency/,https://www.ochsnerrush.org/sites/rhs/assets/File/Patients%20and%20Visitors/Pricing%20Transparency/Laird-Hospital-2021.csv
100179,HCA FLORIDA MEMORIAL HOSPITAL,FL,JACKSONVILLE,https://www.hcafloridahealthcare.com/,https://www.hcafloridahealthcare.com/patient-resources/patient-financial-resources/pricing-transparency-cms-required-file-of-standard-charges,https://hcah-p-001-delivery.stylelabs.cloud/api/public/content/d5398c66cf6844148343a21e7e741ffa
150008,ST CATHERINE HOSPITAL INC,IN,EAST CHICAGO,https://www.comhs.org/,https://www.comhs.org/price-transparency,https://www.comhs.org/-/media/Files/PriceTransparency/St%20Catherine%20Hospital_standardcharges2021.ashx
05027F,VA HOSP,CA,LONG BEACH,https://www.va.gov/long-beach-health-care/,,
191319,ACADIA ST LANDRY,LA,CHURCH POINT,https://www.aslh.org/,https://www.aslh.org/pricing,https://www.aslh.org/sites/default/files/12-29-20%20CHARGE%20MASTER.xlsx
040155,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,AR,JONESBORO,https://www.arkansascontinuedcarehospital.com/,https://www.arkansascontinuedcarehospital.com/pricing-transparency/,https://static1.squarespace.com/static/62827d5bb6e4de24c9a75e1b/t/6296640ee1ba2179621670e7/1654023183485/365754748_Arkansas-Continued-Care-Hospital-of-Jonesboro_standardcharges_2022.xls.xlsx
114010,PEACHFORD BEHAVIORAL HEALTH SYSTEM OF ATLANTA,GA,ATLANTA,https://peachford.com/,https://peachford.com/standard-services/,https://uhsfilecdn.eskycity.net/bh/233044978-peachford-standard_charges.csv
054077,AURORA VISTA DEL MAR HOSPITAL,CA,VENTURA,https://www.vistadelmarhospital.com/,https://www.vistadelmarhospital.com/resources/useful-links,https://www.vistadelmarhospital.com/sites/default/files/TRANSPARENCY.csv
230104,HARPER UNIVERSITY HOSPITAL,MI,DETROIT,https://www.dmc.org/,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,https://www.dmc.org/docs/global/standard-charges/272844767_harperuniversityhospital-dmc_standardcharges.json
170123,WESLEY MEDICAL CENTER,KS,WICHITA,https://wesleymc.com/,https://wesleymc.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,https://core.secure.ehc.com/src/util/detail-price-list/62-1762545_wesley-medical-center_standardcharges.csv
10017F,US AIR FORCE HOSP,FL,PANAMA CITY,https://tyndall.tricare.mil/,,
251323,SCOTT REGIONAL HOSPITAL CAH,MS,MORTON,https://www.ochsnerrush.org/,https://www.ochsnerrush.org/patients-visitors/hospital-pricing-transparency/,https://www.ochsnerrush.org/sites/rhs/assets/File/Patients%20and%20Visitors/Pricing%20Transparency/Scott-Regional-Hospital-2021.csv
050280,MERCY MEDICAL CENTER REDDING,CA,REDDING,https://www.dignityhealth.org/,https://www.dignityhealth.org/north-state/locations/mercy-redding/patients-and-visitors/for-patients/billing-information/hospital-pricing-transparency,https://www.dignityhealth.org/content/dam/dignity-health/documents/pricing-procedure-spreadsheets-2020/941196203_Mercy-Redding_standardcharges.csv
150009,CLARK MEMORIAL HEALTH,IN,JEFFERSONVILLE,https://www.clarkmemorial.org/,https://www.clarkmemorial.org/hospital-charges-listing,https://www.clarkmemorial.org/sites/clarkmemorial/assets/uploads/CDM%20-%20Clark%20Memorial%20Hospital%2016365.xlsx
191320,BIENVILLE MEDICAL CENTER,LA,ARCADIA,https://bienvillemedicalcenter.net/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/f99020e4-761e-4e5c-b573-bdc5817a5110/743227578_BIENVILLE%20MEDICAL%20CENTER_standardcharges.zip,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/f99020e4-761e-4e5c-b573-bdc5817a5110/743227578_BIENVILLE%20MEDICAL%20CENTER_standardcharges.zip
040156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",AR,WEST MEMPHIS,https://www.baptistonline.org/,https://www.baptistonline.org/estimate-my-costs,https://sites.bmhcc.org/-/media/Pricing-Documents/AR/82-3844150_BMH-Crittenden_STANDARDCHARGES.zip
114012,RIDGEVIEW INSTITUTE,GA,SMYRNA,https://ridgeviewinstitute.com/,https://ridgeviewinstitute.com/,https://s3.amazonaws.com/ycubaa-production-marlin-1-charge-management-public/facilities/42d83c64-f601-40e2-8053-b7046597a2a0/81-3514517_RVBehavioral_standardcharges.xlsx
054078,AURORA LAS ENCINAS HOSPITAL,CA,PASADENA,https://www.lasencinashospital.com/,,
170133,SAINT LUKE'S CUSHING HOSPITAL,KS,LEAVENWORTH,https://www.saintlukeskc.org/,https://www.saintlukeskc.org/billing#,https://www.saintlukeskc.org/sites/default/files/2021-12/562488077_SaintLukesEast_standardcharges.csv
230105,MCLAREN NORTHERN MICHIGAN,MI,PETOSKEY,https://www.mclaren.org/,https://www.mclaren.org/main/mclaren-charge-master-files,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2022/38-2146751_McLarenNorthernMichigan_standardcharges.csv
251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,MS,TYLERTOWN,https://www.forresthealth.org/,https://www.forresthealth.org/forrest-health-price-transparency/,https://cdn.forresthealth.org/chargedata/FGH%20Files/273156796Walthall-General-Hospitalstandardhcharges.json
100180,HCA FLORIDA ST PETERSBURG HOSPITAL,FL,SAINT PETERSBURG,https://www.hcafloridahealthcare.com/,https://www.hcafloridahealthcare.com/patient-resources/patient-financial-resources/pricing-transparency-cms-required-file-of-standard-charges,https://hcah-p-001-delivery.stylelabs.cloud/api/public/content/345ccbc1760d4b4898dd1a6bc33063ea
150010,ASCENSION ST VINCENT KOKOMO,IN,KOKOMO,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/350992717_ascension-st-vincent-kokomo-_standardcharges.xlsx
050281,ALHAMBRA HOSPITAL MEDICAL CENTER,CA,ALHAMBRA,https://www.alhambrahospital.com/,https://www.ahmchealth.com/price-transparency-resources/,https://www.cdmpricing.com/1d45ad94428f6c4d4e3221560bd024b5/standard-charges
040157,"CENTERVIEW SURGERY CENTER, LLC",AR,LITTLE ROCK,https://arkansasurology.com/,,
191321,LALLIE KEMP MEDICAL CENTER,LA,INDEPENDENCE,https://www.lsuhospitals.org/lak/,https://www.lsuhospitals.org/lak/cost_of_care.aspx,https://www.lsuhospitals.org/lak/docs/cdm.xlsx
054083,KEDREN COMMUNITY MENTAL HEALTH CENTER,CA,LOS ANGELES,https://www.kedren.org/,,
114013,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,GA,COLUMBUS,https://dbhdd.georgia.gov/be-caring/wcgrh,,
230108,UP HEALTH SYSTEM PORTAGE,MI,HANCOCK,https://www.uphealthsystem.com/,https://www.uphealthsystem.com/hospital-charge-listings,https://www.uphealthsystem.com/sites/uphealth/assets/uploads/Portage/MRF%20-%20Portage_Health_Standard_Charges_06222021%20900998484.zip
170137,LMH,KS,LAWRENCE,https://www.lmh.org/,https://www.lmh.org/patients-visitors/understanding-your-hospital-costs/,https://www.lmh.org/app/files/public/8979634e-c94d-4981-b5fb-0478a4550e65/48-6033703_LMH_standardcharges_2022.csv
251325,COVINGTON COUNTY HOSPITAL CAH,MS,COLLINS,https://www.covingtoncountyhospital.com/,https://www.covingtoncountyhospital.com/pricing-transparency,https://irp.cdn-website.com/bc49a0c1/files/uploaded/Patient-Pricing-Reference.xlsx
